phase,R,V,H,Uc,L,Lr,Lc
0,1.0783328538359596,-6.814308232266919e-14,0.929181269015368,0.9779478119033854,0.8761590010092501,0.7288963716429698,0.14726262936628026
0.001953125,1.0783295909952888,-0.0013730575441927096,0.9291023293481266,0.9777432927290596,0.8756220957436566,0.7284497048955549,0.14717239084810166
0.00390625,1.078319800270241,-0.002746686573270505,0.9290289189193641,0.9775395708420009,0.8750938114524656,0.7280069966933488,0.14708681475911675
0.005859375,1.0783034795195758,-0.004120838696313285,0.9289610459493343,0.9773366646423441,0.8745741857109766,0.7275682820230982,0.14700590368787841
0.0078125,1.078280626629561,-0.0054954654497237345,0.9288987186553077,0.977134592524716,0.8740632554249524,0.727133594302125,0.14692966112282743
0.009765625,1.0782512394864656,-0.0068705183699045835,0.9288419452545562,0.9769333728837438,0.8735610567590808,0.726702965284442,0.1468580914746388
0.01171875,1.0782153159765597,-0.008245948993159889,0.9287907339643551,0.9767330241140689,0.8730676251409539,0.7262764250623867,0.14679120007856727
0.013671875,1.0781728539878352,-0.009621708856830537,0.9287450930005493,0.9765335646093607,0.8725829952627293,0.7258540020670284,0.14672899319570093
0.015625,1.0781238518264924,-0.010997748744432139,0.9287050304491296,0.9763350126457113,0.872107201751158,0.7254357240592054,0.14667147769195257
0.017578125,1.0780683087478804,-0.012374017385808298,0.9286705541768517,0.9761373862724692,0.8716402804423795,0.7250216197960686,0.14661866064631093
0.01953125,1.0780062241376087,-0.013750463181883544,0.9286416720307713,0.9759407035133674,0.8711822667715652,0.724611716791746,0.14657054997981922
0.021484375,1.0779375973812864,-0.01512703453358243,0.9286183918579439,0.9757449823921384,0.8707331954525124,0.7242060408963314,0.14652715455618087
0.0234375,1.0778624278645268,-0.01650367984173072,0.9286007215054266,0.975550240932529,0.870293100482793,0.7238046162964963,0.1464884841862967
0.025390625,1.0777807149729393,-0.017880347507252963,0.9285886688202749,0.9753564971582717,0.8698620151489385,0.7234074655156446,0.1464545496332938
0.02734375,1.0776924582730847,-0.01925698556823291,0.9285822416030186,0.9751637690453182,0.8694399723720411,0.7230146098936702,0.14642536247837087
0.029296875,1.0775976583793807,-0.020633539625491443,0.9285814474460183,0.9749720743420447,0.8690270066973806,0.7226260722181452,0.14640093447923538
0.03125,1.0774963162799582,-0.02200995431406029,0.9285862938850078,0.9747814307297633,0.868623152901939,0.7222418748140189,0.14638127808792017
0.033203125,1.0773884329633505,-0.023386174267372647,0.928596788455757,0.9745918558897982,0.8682284450693335,0.7218620383383747,0.14636640673095877
0.03515625,1.077274009418088,-0.02476214411889464,0.9286129386940373,0.9744033675034685,0.8678429165945972,0.7214865817781346,0.14635633481646262
0.037109375,1.0771530466327088,-0.026137808501993626,0.9286347521356183,0.9742159832521065,0.8674666001907008,0.7211155224492249,0.1463510777414758
0.0390625,1.0770255456470763,-0.027513111940750578,0.928662236305264,0.9740297208037955,0.8670995280034448,0.7207488761431855,0.14635065186025933
0.041015625,1.0768915083964221,-0.028887996748744028,0.9286953985726791,0.9738445976512471,0.8667417336238689,0.7203866597579753,0.1463550738658935
0.04296875,1.0767509375712552,-0.030262403240152586,0.9287342461932078,0.9736606311639621,0.8663932518608358,0.7200288909488443,0.1463643609119916
0.044921875,1.076603835885382,-0.03163627166033396,0.9287787864195497,0.9734778387089515,0.8660541169260029,0.7196755857712678,0.14637853115473506
0.046875,1.0764502060526067,-0.033009542254645786,0.9288290265044048,0.9732962376532258,0.8657243623779997,0.7193267585995003,0.14639760377849928
0.048828125,1.0762900507867454,-0.034382155268347155,0.9288849737004696,0.9731158453638091,0.8654040211303518,0.7189824221246816,0.14642159900567014
0.05078125,1.0761233728062523,-0.03575405093798932,0.9289466352596504,0.9729366792061418,0.8650931254701906,0.7186425873669141,0.1464505381032764
0.052734375,1.0759501754191292,-0.03712516797881478,0.9290140183422633,0.9727587564410707,0.8647917085066206,0.7183072655453283,0.14648444296129223
0.0546875,1.0757704630756486,-0.038495442002515236,0.9290871299346423,0.9725820941632535,0.8644998055719197,0.7179764698636166,0.14652333570830312
0.056640625,1.0755842403557803,-0.03986480825007159,0.9291659770037817,0.9724067094527624,0.8642174517085339,0.7176502122517882,0.1465672394567457
0.05859375,1.0753915118394928,-0.041233201962464654,0.9292505665166758,0.97223261938967,0.8639446813507855,0.7173285029440243,0.14661617840676125
0.060546875,1.0751922821067696,-0.04260055838057707,0.9293409054403132,0.9720598410540608,0.8636815283343855,0.7170113504757097,0.14667017785867575
0.0625,1.07498655573758,-0.04396681274538967,0.9294370007416884,0.9718883915260076,0.8634280259060603,0.716698761679928,0.14672926422613233
0.064453125,1.0747743375896317,-0.04533189955765771,0.9295388593486417,0.9717182878404088,0.8631842074391993,0.7163907425948489,0.1467934648443504
0.06640625,1.0745556338659148,-0.046695749586543725,0.9296464879771043,0.9715495468580156,0.8629501090553185,0.7160873018434761,0.14686280721184244
0.068359375,1.074330451171934,-0.048058292449505914,0.9297598932742387,0.9713821853982272,0.8627257672821211,0.7157884475947102,0.14693731968741103
0.0703125,1.0740987961132253,-0.04941945776389202,0.9298790818872001,0.9712162202804452,0.8625112180953405,0.7154941863045108,0.14701703179082967
0.072265625,1.0738606752953415,-0.05077917514695211,0.9300040604631346,0.9710516683240836,0.8623064969300287,0.7152045227117723,0.1471019742182564
0.07421875,1.0736160953238187,-0.05213737421603396,0.9301348356491969,0.9708885463485443,0.8621116386921073,0.714919459833753,0.14719217885835417
0.076171875,1.0733650628932652,-0.05349398434549807,0.9302714140815997,0.9707268711596442,0.8619266780053337,0.7146389992624493,0.14728767874288437
0.078125,1.073107585917876,-0.05484893147109427,0.9304138021933345,0.9705666594233154,0.8617516519409143,0.7143631446987773,0.14738850724213698
0.080078125,1.0728436731881243,-0.05620213901190286,0.9305620062493263,0.9704079277240171,0.8615865990869203,0.714091900754415,0.14749469833250528
0.08203125,1.0725733335132392,-0.057553530331206575,0.9307160325099824,0.97025069264526,0.8614315575873799,0.7138252703609026,0.1476062872264773
0.083984375,1.07229657570247,-0.0589030287921912,0.930875887235698,0.970094970770567,0.8612865651173345,0.7135632547130368,0.1477233104042977
0.0859375,1.0720134085650463,-0.060250557758139506,0.9310415766868801,0.969940778683449,0.8611516588966415,0.7133058532632433,0.14784580563339825
0.087890625,1.0717238409219851,-0.06159604056020782,0.931213107123539,0.9697881329653383,0.8610268757407025,0.7130530637610997,0.14797381197960277
0.08984375,1.071427882451768,-0.06293939808285996,0.9313904846530442,0.9696370501103484,0.8609122540657269,0.7128048848568461,0.14810736920888082
0.091796875,1.0711255442361836,-0.06428054715984093,0.9315737150804096,0.969487546496794,0.8608078349245397,0.7125613175122789,0.14824651741226083
0.09375,1.0708168374854852,-0.06561940424929422,0.9317628041775934,0.9693396384951684,0.8607136592246312,0.7123223612816172,0.14839129794301395
0.095703125,1.0705017734099185,-0.06695588580939528,0.9319577577165586,0.969193342475961,0.8606297674927086,0.7120880139626105,0.14854175353009816
