phase,R,V,H,Uc,L,Lr,Lc
0,1.1397194014652106,1.3520619086132557e-13,2.317141770526231,1.416105858796283,0.997478694038171,0,0.997478694038171
0.001953125,1.1397116125787843,-0.0009616862785555232,2.317385708771383,1.416867563066181,0.9991437752291366,0,0.9991437752291366
0.00390625,1.1396883122083983,-0.0019172157007115139,2.317420522623367,1.4175741263519306,1.0008029516830808,0,1.0008029516830808
0.005859375,1.1396496002496184,-0.002866559849307366,2.317246980225036,1.4182255953420815,1.002455763276194,0,1.002455763276194
0.0078125,1.1395955769787238,-0.003809692640085964,2.3168659081160676,1.418822025689533,1.004101753721343,0,1.004101753721343
0.009765625,1.139526343105902,-0.004746590801742304,2.3162782037177743,1.4193634839970204,1.0057404744674536,0,1.0057404744674536
0.01171875,1.1394419996856249,-0.005677233561693361,2.315484828166758,1.419850046827441,1.0073714833121066,0,1.0073714833121066
0.013671875,1.1393426480821416,-0.00660160254972503,2.314486804230051,1.4202818004408626,1.0089943441712648,0,1.0089943441712648
0.015625,1.1392283899563422,-0.007519682043567056,2.313285223389159,1.420658842047489,1.010608629938482,0,1.010608629938482
0.017578125,1.1390993271770553,-0.008431458355514093,2.3118812302623057,1.4209812773888613,1.0122139180652001,0,1.0122139180652001
0.01953125,1.1389555618464104,-0.009336920523256303,2.310276041399899,1.4212492239056964,1.0138097972561748,0,1.0138097972561748
0.021484375,1.138797196196217,-0.010236059344253673,2.3084709201398006,1.4214628067196178,1.0153958597473653,0,1.0153958597473653
0.0234375,1.138624332614485,-0.011128868303725484,2.306467201943494,1.4216221629408834,1.0169717104646712,0,1.0169717104646712
0.025390625,1.1384370735592297,-0.012015342500999128,2.304266265955323,1.4217274370270268,1.0185369578408408,0,1.0185369578408408
0.02734375,1.1382355215618434,-0.012895479549171696,2.3018695598857764,1.4217787851021586,1.020091223203972,0,1.020091223203972
0.029296875,1.1380197791719207,-0.013769278654681034,2.299278575326782,1.4217763708654876,1.0216341325450202,0,1.0216341325450202
0.03125,1.1377899489359453,-0.014636741259272452,2.296494865834786,1.4217203688261755,1.023165323790938,0,1.023165323790938
0.033203125,1.1375461333639427,-0.015497870453724626,2.2935200311601935,1.4216109616901274,1.0246844415913117,0,1.0246844415913117
0.03515625,1.137288434900645,-0.016352671238386598,2.290355724857187,1.4214483418056691,1.0261911408200166,0,1.0261911408200166
0.037109375,1.1370169558918788,-0.017201150338797773,2.28700364961867,1.4212327104961384,1.0276850855657604,0,1.0276850855657604
0.0390625,1.1367317985722603,-0.01804331606843307,2.283465553626004,1.4209642774798745,1.0291659481535682,0,1.0291659481535682
0.041015625,1.1364330650079724,-0.018879178517516224,2.2797432365106327,1.4206432621637457,1.030633412564588,0,1.030633412564588
0.04296875,1.13612085712112,-0.019708749086885094,2.275838536097777,1.4202698912350762,1.0320871692317692,0,1.0320871692317692
0.044921875,1.1357952765942503,-0.02053204094697056,2.271753342316461,1.4198444015177696,1.0335269221553098,0,1.0335269221553098
0.046875,1.135456424938372,-0.0213490683752719,2.267489577941807,1.4193670363251467,1.0349523806761534,0,1.0349523806761534
0.048828125,1.1351044033616224,-0.022159847330417835,2.263049216105715,1.4188380491178398,1.0363632686321476,0,1.0363632686321476
0.05078125,1.134739312867674,-0.02296439476372508,2.258434259951666,1.4182576995246983,1.0377593151674525,0,1.0377593151674525
0.052734375,1.1343612541125407,-0.02376272913521457,2.2536467586299676,1.4176262568069218,1.0391402635872065,0,1.0391402635872065
0.0546875,1.133970327501013,-0.024554869857596792,2.248688790670423,1.4169439965295152,1.0405058635854934,0,1.0405058635854934
0.056640625,1.1335666330685554,-0.025340837627687057,2.2435624745095395,1.4162112029694436,1.0418558776312057,0,1.0418558776312057
0.05859375,1.1331502705380387,-0.0261206540913419,2.2382699584669243,1.4154281671216173,1.0431900764040343,0,1.0431900764040343
0.060546875,1.132721339261551,-0.026894341940970228,2.2328134240630257,1.414595187573028,1.044508241384165,0,1.044508241384165
0.0625,1.132279938207795,-0.027661924815571354,2.2271950832960212,1.413712570117955,1.0458101643414544,0,1.0458101643414544
0.064453125,1.1318261659863613,-0.028423427180704633,2.221417174996548,1.4127806270164736,1.0470956457546636,0,1.0470956457546636
0.06640625,1.13136012075173,-0.02917887442256304,2.2154819683755034,1.4117996781239401,1.0483644982742142,0,1.0483644982742142
0.068359375,1.1308819003140977,-0.029928292571701758,2.209391754125976,1.4107700487940698,1.049616541487868,0,1.049616541487868
0.0703125,1.1303916019667346,-0.030671708515316025,2.203148852008476,1.4096920721148996,1.0508516084266568,0,1.0508516084266568
0.072265625,1.1298893226645712,-0.03140914965097901,2.19675559935436,1.4085660859995905,1.0520695380000689,0,1.0520695380000689
0.07421875,1.129375158806132,-0.032140644126044046,2.190214359792662,1.4073924358754435,1.0532701828742015,0,1.0532701828742015
0.076171875,1.1288492064364999,-0.032866220511476446,2.1835275121251114,1.4061714716957094,1.0544534015225966,0,1.0544534015225966
0.078125,1.1283115610364602,-0.03358590798748705,2.1766974574167235,1.404903550325162,1.0556190653967223,0,1.0556190653967223
0.080078125,1.127762317693591,-0.03429973610115522,2.169726610556565,1.4035890331749357,1.0567670525855906,0,1.0567670525855906
0.08203125,1.1272015709519059,-0.035007734858195534,2.162617404114104,1.4022282877138377,1.0578972525891648,0,1.0578972525891648
0.083984375,1.1266294149047043,-0.03570993458132218,2.1553722834555598,1.400821686139646,1.0590095628772225,0,1.0590095628772225
0.0859375,1.1260459431414411,-0.03640636591132682,2.147993707170532,1.3993696057658156,1.0601038904057876,0,1.0601038904057876
0.087890625,1.1254512487362047,-0.03709705974756701,2.1404841453952157,1.3978724288296123,1.061180151519499,0,1.061180151519499
0.08984375,1.1248454243063821,-0.03778204718838543,2.1328460775978457,1.396330541791445,1.0622382701607629,0,1.0622382701607629
0.091796875,1.1242285618941907,-0.03846135951658167,2.1250819930238096,1.3947443361250527,1.0632781808072258,0,1.0632781808072258
0.09375,1.123600753127055,-0.03913502811973613,2.11719438712259,1.393114206789282,1.064299824016308,0,1.064299824016308
0.095703125,1.1229620890147465,-0.03980308448088583,2.1091857627632398,1.391440553654773,1.0653031514600837,0,1.0653031514600837
0.09765625,1.1223126601761402,-0.04046556011431831,2.10105862663252,1.389723779567212,1.0662881200111736,0,1.0662881200111736
0.099609375,1.1216525565990523,-0.04112248653369818,2.092815490039973,1.3879642919429098,1.067254697460361,0,1.067254697460361
0.1015625,1.1209818678764978,-0.04177389522000238,2.084458866211052,1.3861625009110916,1.0682028566851178,0,1.0682028566851178
0.103515625,1.1203006829913327,-0.04241981756376966,2.0759912701283603,1.3843188206152865,1.0691325805153287,0,1.0691325805153287
0.10546875,1.119609090501277,-0.04306028485542845,2.067415216872139,1.3824336678289915,1.070043857357438,0,1.070043857357438
0.107421875,1.118907178400844,-0.04369532822251494,2.0587332207389717,1.3805074626766078,1.07093668413888,0,1.07093668413888
0.109375,1.1181950342137064,-0.04432497861391703,2.0499477940849906,1.3785406278972054,1.0718110641199632,0,1.0718110641199632
0.111328125,1.1174727449611157,-0.0449492667640004,2.041061446471693,1.376533588915523,1.072667007517185,0,1.072667007517185
0.11328125,1.11674039714461,-0.045568223138781686,2.0320766831676753,1.3744867737347772,1.0735045316050165,0,1.0735045316050165
0.115234375,1.1159980768254334,-0.04618187795585808,2.02299600516767,1.3724006124525991,1.0743236591870742,0,1.0743236591870742
0.1171875,1.1152458695050724,-0.04679026106940814,2.0138219066018554,1.3702755376300884,1.075124420589824,0,1.075124420589824
0.119140625,1.1144838602962999,-0.04739340206030006,2.00455687620318,1.3681119834518816,1.0759068505814737,0,1.0759068505814737
0.12109375,1.11371213373207,-0.047991330056507124,1.9952033933072515,1.365910386342425,1.0766709914979316,0,1.0766709914979316
0.123046875,1.1129307739868843,-0.048584073883233485,1.9857639307566526,1.3636711840183628,1.0774168895013367,0,1.0774168895013367
0.125,1.1121398646640959,-0.049171661843632426,1.9762409498800677,1.3613948161025244,1.078144597870443,0,1.078144597870443
0.126953125,1.111339489011947,-0.04975412188941371,1.9666369040553322,1.3590817233000179,1.0788541735723574,0,1.0788541735723574
0.12890625,1.1105297297456336,-0.05033148141267233,1.9569542337863017,1.3567323478211077,1.0795456798337644,0,1.0795456798337644
0.130859375,1.1097106692065803,-0.050903767380455316,1.9471953696006308,1.3543471328130026,1.080219183741275,0,1.080219183741275
0.1328125,1.1088823892605202,-0.05147100619323233,1.937362728589028,1.3519265225247117,1.080874757608213,0,1.080874757608213
0.134765625,1.1080449713704636,-0.05203322373265449,1.9274587153463112,1.3494709620041354,1.0815124778640437,0,1.0815124778640437
0.13671875,1.1071984965884731,-0.052590445329265656,1.9174857210984793,1.3469808970418113,1.0821324251588036,0,1.0821324251588036
0.138671875,1.106343045535856,-0.05314269569082947,1.9074461217941863,1.3444567740634603,1.0827346844337553,0,1.0827346844337553
0.140625,1.1054786984844494,-0.05368999899942952,1.8973422804129685,1.3418990399450776,1.0833193440100555,0,1.0833193440100555
