phase,R,V,H,Uc,L,Lr,Lc
0,1.024240224299575,-4.224948299200171e-13,0.9919598926495834,0.9985082620512354,0.9993133245877412,0.6705371342190993,0.328776190368642
0.001953125,1.0242386078577996,-0.0006825316717548803,0.9919739004584792,0.9984891828433746,0.999357505909942,0.6705960109111511,0.3287614949987909
0.00390625,1.024233756714024,-0.0013650152423844181,0.991989263418652,0.9984701406568206,0.999401621360924,0.6706464788678138,0.32875514249311016
0.005859375,1.0242256708898259,-0.002047372089749367,0.9920059826577358,0.998451138400078,0.9994456764225841,0.6706885411168673,0.3287571353057169
0.0078125,1.0242143518913145,-0.0027295235413511004,0.9920240579655554,0.9984321789646545,0.9994896740860503,0.6707222013099582,0.3287674727760921
0.009765625,1.0241998014228542,-0.0034113909190486265,0.9920434889514268,0.9984132652378874,0.9995336177483936,0.6707474633038693,0.3287861544445243
0.01171875,1.024182021188809,-0.004092895544766443,0.9920642752246667,0.9983944001071132,0.9995775116707384,0.6707643311057575,0.3288131805649809
0.013671875,1.0241610128935443,-0.004773958740363713,0.9920864163945906,0.9983755864596698,0.9996213609777016,0.670772808872815,0.3288485521048866
0.015625,1.0241367782414197,-0.005454501827895654,0.9921099120705194,0.99835682718289,0.9996651716569647,0.6707729009119409,0.32889227074502386
0.017578125,1.024109319198957,-0.006134446119022746,0.9921347616255177,0.9983381251623705,0.9997089499674469,0.6707646117632885,0.32894433820415836
0.01953125,1.0240786392714691,-0.00681371287869158,0.9921609630421221,0.9983194832593595,0.9997526995259529,0.6707479465910056,0.32900475293494735
0.021484375,1.024044742523947,-0.0074922233592283815,0.992188513795823,0.9983009043214355,0.9997964235233687,0.6707229108765694,0.32907351264679924
0.0234375,1.0240076330221703,-0.008169898813183009,0.9922174113613802,0.9982823911961027,0.9998401260064287,0.6706895102528915,0.32915061575353716
0.025390625,1.0239673148319293,-0.008846660492909934,0.9922476532135462,0.9982639467308707,0.9998838118784554,0.6706477505042661,0.3292360613741893
0.02734375,1.0239237920190107,-0.009522429650828787,0.9922792368270762,0.998245573773247,0.999927486898292,0.6705976375664559,0.3293298493318362
0.029296875,1.0238770687121326,-0.01019712753644024,0.9923121596194544,0.9982272751702659,0.9999711575344826,0.6705391775443977,0.3294319799900849
0.03125,1.0238271502341982,-0.010870675367700927,0.9923464179275829,0.9982090537446295,1.000014828373635,0.6704723770584309,0.32954245131520404
0.033203125,1.0237740429765332,-0.011542994347460174,0.9923820071249043,0.9981909122890038,1.0000585024110948,0.6703972432239309,0.329661259187164
0.03515625,1.0237177533681598,-0.012214005678724134,0.9924189225511005,0.9981728535944291,1.000102183401328,0.6703137833249581,0.32978840007637
0.037109375,1.0236582878380982,-0.012883630564563648,0.9924571595458562,0.9981548804519438,1.000145875941549,0.6702220048016537,0.32992387113989513
0.0390625,1.0235956528153731,-0.013551790207985512,0.992496713448852,0.9981369956525878,1.000189585469944,0.6701219152507505,0.33006767021919364
0.041015625,1.0235298547327456,-0.014218405811763217,0.992537579596241,0.998119201987437,1.000233318254871,0.6700135224265303,0.3302197958283407
0.04296875,1.0234609007095101,-0.014883398562417065,0.9925797527026659,0.9981015022308548,1.0002770798222418,0.66989683445022,0.3303802453720219
0.044921875,1.023388799346128,-0.015546689643002765,0.9926232261548649,0.9980838991089692,1.0003208731697675,0.6697718601160064,0.33054901305376116
0.046875,1.0233135594358755,-0.016208200240754707,0.9926679931686773,0.998066395339794,1.0003647016897468,0.6696386084570205,0.3307260932327263
0.048828125,1.023235189772007,-0.01686785154309763,0.9927140469599548,0.998048993641337,1.0004085695960094,0.6694970886702739,0.3309114809257355
0.05078125,1.0231536991477985,-0.01752556473726572,0.992761380744537,0.9980316967316113,1.0004524819213816,0.6693473101176232,0.33110517180375854
0.052734375,1.0230690963565188,-0.01818126101055678,0.9928099877382672,0.9980145073286292,1.0004964445152709,0.6691892823265732,0.33130716218869766
0.0546875,1.022981390461284,-0.01883486154391788,0.9928598609125202,0.9979974281428815,1.0005404634164807,0.6690230150733988,0.33151744834308183
0.056640625,1.0228905920699638,-0.019486287536670165,0.9929109918634896,0.9979804618278907,1.000584541995753,0.6688485188884735,0.33173602310727945
