phase,R,V,H,Uc,L,Lr,Lc
0,1.0926736427608759,5.190654492597674e-13,0.9058419845631192,0.9727737698174584,0.8769475555438214,0.8714939654933578,0.0054535900504636674
0.001953125,1.092670067793339,-0.0015528516392012979,0.9056507509109007,0.9725264795828299,0.8756394983618987,0.8701899865893894,0.005449511772509339
0.00390625,1.09265934252514,-0.0031061538696731308,0.905466003121429,0.9722798960521559,0.8743430749959606,0.8688974682116117,0.0054456067843489655
0.005859375,1.0926414651229142,-0.0046598623862219345,0.9052877388326194,0.9720340399217736,0.8730582401109612,0.867616364968005,0.005441875142956265
0.0078125,1.0926164337532964,-0.0062139328841732105,0.9051159556823876,0.9717889318880202,0.8717849465093944,0.8663466295695259,0.005438316939868539
0.009765625,1.0925842465829219,-0.007768321058852457,0.9049506513086496,0.9715445926472328,0.8705231451429024,0.8650882128416647,0.005434932301237747
0.01171875,1.0925449018098123,-0.009322982550421062,0.9047918233795686,0.9713010428753632,0.8692727854717874,0.863841064084928,0.005431721386859468
0.013671875,1.0924983983094163,-0.010877871313536977,0.9046394701266939,0.9710583029334442,0.8680338220438021,0.8626051376728519,0.005428684370950216
0.015625,1.0924447356050824,-0.012432939466859062,0.9044935902799214,0.9708163929379107,0.8668062138891194,0.8613803924450056,0.005425821444113782
0.017578125,1.0923839132457425,-0.013988139042730741,0.9043541825863284,0.9705753329990302,0.8655899183915231,0.8601667855602174,0.005423132831305699
0.01953125,1.092315930780329,-0.01554342207349544,0.9042212457929912,0.9703351432270706,0.864384891064053,0.8589642722714281,0.005420618792624945
0.021484375,1.0922407877577733,-0.01709874059149657,0.9040947786469866,0.9700958437322998,0.8631910855586586,0.8577728059352072,0.005418279623451456
0.0234375,1.092158483726985,-0.018654046629194593,0.9039747798954054,0.9698574546249714,0.8620084536751674,0.8565923380205647,0.005416115654602796
0.025390625,1.0920690184846134,-0.0202092915706808,0.9038612484931017,0.9696199959043242,0.8608369478924478,0.8554228206473077,0.005414127245140121
