Phase,tau,R,V,H,L
0.8270031389829305,8.94283429323666,0.82583982506629,0.029728870162177963,1.0383452343037625,0.8766244030013408
0.829086405981362,8.951092949776982,0.8262333622779956,0.06554811403476751,1.0391709145305237,0.8811160556406394
0.8314571920938351,8.960491412983197,0.8270399383670318,0.10602487570872651,1.0400789472351113,0.8848856264671137
0.8340448487696117,8.970749612122146,0.8283517973728832,0.14962074213820645,1.0410443250674446,0.8874451441355302
0.836811355347462,8.981716822595029,0.8302440939610067,0.19527315097293824,1.0420617677880746,0.8885437898402092
0.8397343079959021,8.993304229310187,0.8327797469347429,0.2421205481640436,1.043136428267731,0.8881283700118788
0.8428005346864437,9.005459614640545,0.8360123039387508,0.2894099581212983,1.0442791153761466,0.8863371296022102
0.846003257906075,9.018156110617568,0.8399881885000761,0.3364641738980078,1.0455028603336827,0.8835003798295653
0.8493407015803942,9.031386676382603,0.8447487863809265,0.3826711425941652,1.0468198521189584,0.880140083844549
0.8528153619279826,9.045161207648453,0.8503324857016195,0.42748115427787403,1.0482383219930167,0.876966404243506
0.8564336099814553,9.059504960980993,0.8567766404860331,0.47040567668969435,1.049759094576339,0.8748712705606252
0.8602054741646262,9.074457691873867,0.8641193756538114,0.5110153485875638,1.0513715262462404,0.8749191392808278
0.8641445297564821,9.09007321655259,0.8724011411278471,0.5489364598347053,1.053048511674285,0.8783337628386528
0.8682678521111613,9.106419226525372,0.8816659168073429,0.5838461209561844,1.0547402031503077,0.886477018325676
0.8725959933678145,9.12357719625446,0.891961944173581,0.6154667037986781,1.0563661049444606,0.9008115089165885
0.8771529327801051,9.141642186248303,0.9033418151543992,0.6435603249300411,1.0578053610353808,0.9228326087698716
0.8819659650532798,9.160722400398273,0.9158617731451854,0.6679244054143133,1.0588854942480084,0.9539486634010461
0.8870656658342437,9.18093904917162,0.9295805784339111,0.6883898619495038,1.0593707396967336,0.9952844457871205
0.8924868376025321,9.202430099389424,0.9445605574387351,0.7048238800392111,1.05895221024116,1.0473957783825303
