tau,R,V,H,Uc,Lr,Lc,L
1.0597833725953008,1.0469105294396726,-0.08753348027685763,1.0260469480645567,0.9986458450569222,1.5405409723382186,0.8679721587645662,0.8679721587645662
1.1481932719502084,1.039034868941278,-0.09047477464392306,1.0271211804464648,1.0010747819658947,1.488735235308844,0.8943534709722688,0.8943534709722688
1.2350491901025904,1.0310845298175704,-0.09243747553669159,1.0279349529656234,1.0034398063936891,1.4350859920049688,0.9217033455779908,0.9217033455779908
1.320269121157761,1.0231582368265513,-0.09342360421008597,1.028491007486869,1.0057178228114783,1.3806669166714485,0.9497297122286583,0.9497297122286583
1.4040222138668548,1.0153260459340832,-0.09344810237493363,1.0287963366841666,1.0078939729292686,1.3262831852278139,0.9782006858863036,0.9782006858863036
1.4865066806836242,1.0076494340238826,-0.09252873981202928,1.0288586338703447,1.0099551772250177,1.2726002490689916,1.006880438493817,1.006880438493817
1.5679190474818698,1.0001851376247584,-0.09068548959369184,1.0286858987421648,1.0118890299393744,1.2201737799900656,1.0355175711425686,1.0355175711425686
1.6483724671746036,0.9929933270935101,-0.08794419058244837,1.028286953902887,1.0136818324228123,1.1695131146243123,1.0638147284046882,1.0638147284046882
1.727914336208886,0.9861355515265292,-0.08434078372963356,1.027672452387108,1.0153195105652144,1.121074291315816,1.091436182924912,1.091436182924912
1.8065237526485802,0.9796736436846268,-0.07992533269815642,1.0268557601868662,1.0167882656393603,1.0752611116587814,1.1180141591008228,1.1180141591008228
1.8841157419070096,0.9736672510185252,-0.07476506589063683,1.025853638550141,1.0180755677908067,1.0324188328648871,1.1431635195512106,1.1431635195512106
1.9605549459185982,0.9681702049362969,-0.06894533773570109,1.0246864865847343,1.0191713648921088,0.9928222117665161,1.1665047169621423,1.1665047169621423
2.035678569635661,0.9632264447760684,-0.06256767610957834,1.0233779597584973,1.020069246225906,0.9566621719801713,1.1876918352880663,1.1876918352880663
2.109322601099086,0.9588666753034059,-0.055745078286831756,1.0219539923292444,1.0207672275481405,0.9240376168820043,1.2064393080517055,1.2064393080517055
2.181341770468295,0.9551067899427644,-0.048595925165927485,1.0204415170122028,1.021267941695221,0.8949576132358222,1.2225406271848713,1.2225406271848713
2.2516161459356656,0.9519482824734029,-0.041238358657193164,1.0188672861098078,1.021578281244516,0.8693542411549605,1.2358759751626578,1.2358759751626578
2.32004360926206,0.9493800046056561,-0.03378638611328662,1.0172570765952809,1.021708751422718,0.8471015594153876,1.2464104981823096,1.2464104981823096
2.3865221233565705,0.947380302651449,-0.02634798503019306,1.0156353440629875,1.0216728233104484,0.8280347653973446,1.2541875084798084,1.2541875084798084
2.450925804183306,0.9459187819529027,-0.019024870213750447,1.0140252526529365,1.0214864809388282,0.8119654728503147,1.2593206455643984,1.2593206455643984
2.513075348973455,0.9449573134299007,-0.011913592964608793,1.0124490078885842,1.0211680583114664,0.7986916831516414,1.2619876176550888,1.2619876176550888
2.5726976191861484,0.9444500950278487,-0.005108144891861523,1.0109285338146432,1.0207384490133604,0.7880028066629817,1.2624273015694678,1.2624273015694678
2.6293583954798754,0.9443424646777417,0.0012946293605331392,1.0094867988542358,1.0202219025149115,0.7796808435534832,1.2609427558316544,1.2609427558316544
2.6823212992980587,0.9445674436177037,0.007182326030614473,1.0081508376635784,1.0196481106507236,0.7734993568099352,1.2579171509376805,1.2579171509376805
2.7371169085357456,0.9451248621048314,0.013136768244090774,1.0067890208014794,1.0189670691602586,0.7687052166662673,1.25317834942068,1.25317834942068
2.7957907854317403,0.9460780484543259,0.0193170899040531,1.0053630990778568,1.0181458383639874,0.7653479047202458,1.246375989062273,1.246375989062273
2.857959704451211,0.9474757910580262,0.025599484050105856,1.0038991662511245,1.017180457990311,0.7637572160634802,1.2373417227731767,1.2373417227731767
2.923436589154756,0.9493593623029362,0.03187160829075612,1.0024210840344012,1.01606867245436,0.764222562678337,1.2259627401111555,1.2259627401111555
2.9921511950946367,0.9517634453295839,0.038024112402679416,1.0009524718914864,1.014810497786837,0.7670149143892785,1.2121818900882773,1.2121818900882773
3.064127083057118,0.9547167874885889,0.04394821389442184,0.9995173551738086,1.0134083461733518,0.7724003310453541,1.1959960702492536,1.1959960702492536
3.139466285720343,0.9582422992118527,0.049534029471709685,0.9981406754531532,1.0118672437058607,0.7806504883150309,1.1774557582919543,1.1774557582919543
3.218326790301292,0.9623559295813082,0.05466872023098095,0.9968488966512244,1.0101954144848693,0.7920485873610041,1.1566687404745026,1.1566687404745026
3.3008657375323773,0.9670623938881743,0.05923397127497011,0.995670866981686,1.0084058186798888,0.8068825507144718,1.1338159005700539,1.1338159005700539
3.3870987055317197,0.9723437996813535,0.06310387577243617,0.9946387714381485,1.006519634181849,0.8254045527179762,1.10919321855688,1.10919321855688
3.476635718820009,0.9781376219084738,0.06614920815553789,0.9937877809003847,1.0045719838584326,0.8477257336002437,1.0832864130560826,1.0832864130560826
3.5684592930914336,0.9843163489975335,0.06826067213656462,0.9931509274611696,1.0026149152085604,0.8736703752160304,1.0568135849496318,1.0568135849496318
3.6612201830439552,0.9907082124004775,0.06938836571196917,0.9927487237736397,1.0007066613240696,0.9027698757958219,1.0305832580305672,1.0305832580305672
3.7539530465736877,0.9971577050533147,0.0695544129598738,0.9925840347422147,0.9988924614657108,0.934484646061388,1.005228188414252,1.005228188414252
3.846336703133515,1.003556246702019,0.068822724794026,0.9926481625817432,0.9971988048209453,0.9683823234889802,0.9811153990559393,0.9811153990559393
3.9384599979103476,1.0098308260875952,0.06726681115898664,0.9929287226546657,0.9956401196873326,1.0041392604036388,0.9584319737157483,0.9584319737157483
4.0305821033737725,1.0159266542322611,0.06495564944943952,0.9934134732031872,0.9942253283340009,1.0414856061348308,0.937275800234121,0.937275800234121
4.123001183840779,1.0217959599213307,0.061951012785207454,0.9940912549923385,0.9929614153007666,1.0801567150532676,0.9177081216120165,0.9177081216120165
4.215989806134004,1.0273918994644853,0.05830938803409069,0.9949516644133584,0.9918550116307354,1.1198571689827552,0.8997796458426595,0.8997796458426595
4.309755527069027,1.0326653301271267,0.05408563763005554,0.9959841796559723,0.9909129441450598,1.1602320602344967,0.883543049651735,0.883543049651735
4.404397729073963,1.037562983891783,0.04933795119100602,0.9971768605922856,0.9901422197333707,1.2008393957007228,0.8690591358591425,0.8690591358591425
4.499850907909634,1.0420270988469247,0.0441340564751704,0.9985146122716174,0.9895494513087201,1.2411250647338183,0.8563976501973816,0.8563976501973816
4.59582608321513,1.0459977292765374,0.038557574650030936,0.9999772866698937,0.9891395513708309,1.2804128642966441,0.8456301873457706,0.8456301873457706
4.691792577121556,1.0494193002631313,0.03271101295111963,1.001538585975124,0.9889137195449949,1.3179336928860441,0.8368123181602615,0.8368123181602615
4.787050948111963,1.052250796209905,0.02671080138480799,1.0031671409138474,0.9888674610736985,1.3529103975727597,0.8299586785950539,0.8299586785950539
4.880882140354,1.0544746399217708,0.020674624534360326,1.0048299067878401,0.9889899216844604,1.3846711206175437,0.8250251343384634,0.8250251343384634
4.9726669749678845,1.0560987280650906,0.01470916037183332,1.0064957474889646,0.989264995206639,1.4127277231637179,0.8219101945855933,0.8219101945855933
5.061891009999332,1.0571520861114745,0.008905956788204314,1.008136926248773,0.9896730971369369,1.4367881864640084,0.8204703303535159,0.8204703303535159
5.148051879351421,1.0576794040389683,0.0033451647550674386,1.0097283486417636,0.9901922172789253,1.456730145627085,0.8205336253355702,0.8205336253355702
5.230515810991285,1.0577384521920623,-0.0018967890810703426,1.011245519787953,0.9907976730187483,1.4725731692743422,0.8219020352525527,0.8219020352525527
5.308305891234512,1.057401911561503,-0.006736016935653604,1.012661274909862,0.9914602301988956,1.4844648509794682,0.8243385716472482,0.8243385716472482
5.390760619343015,1.0566398982600198,-0.011719283210197268,1.014135315134714,0.9922527796187364,1.493722333674937,0.8281060475462866,0.8281060475462866
5.478834129000552,1.0553806574084632,-0.01683735907514,1.0156679611382429,0.9931937557001471,1.4997279589407535,0.8334404034229866,0.8334404034229866
5.572325998664491,1.0535630587952518,-0.02199380983232664,1.0172341415893977,0.9942889426673267,1.5016870516409215,0.8405358194803504,0.8405358194803504
5.6714037810348605,1.051127923237083,-0.027095575111573424,1.0188101853347045,0.9955447160716504,1.4988514749020063,0.8496021350280348,0.8496021350280348
5.776632377119333,1.04801175150096,-0.03204565790628179,1.0203722535575699,0.9969691367094291,1.4904737185557373,0.8608880602968205,0.8608880602968205
5.888987691818794,1.0441419608004325,-0.036730009652834524,1.0218932199792288,0.9985721095126517,1.475761390010012,0.8747010512933898,0.8747010512933898
6.008963554822444,1.0394726659101503,-0.04096955654783468,1.0233279527831518,1.00035053602906,1.4540380302520401,0.8912866609165284,0.8912866609165284
6.132019220828051,1.0342090714288648,-0.0444210015020156,1.0245744693699583,1.0022144874406533,1.426102016885093,0.9100327055710801,0.9100327055710801
6.249758586429568,1.0288294065665797,-0.04680761547993056,1.0255360961845292,1.004004027154336,1.3949067842785814,0.9293434821816765,0.9293434821816765
6.360724513990674,1.0235506517637005,-0.04819127663838234,1.0262234767120373,1.0056677097377287,1.3623697291178762,0.948495992308064,0.948495992308064
6.466285908403865,1.0184296607260184,-0.04869978127971039,1.0266729794129403,1.0072051362153598,1.3293692866674076,0.9672988639041333,0.9672988639041333
6.567611872923504,1.0135023364744296,-0.04843346131089281,1.0269135849853002,1.008617998228566,1.2965027501724447,0.9856117634222309,0.9856117634222309
6.665507486307622,1.0088023188111528,-0.04747279515482919,1.0269681412956266,1.0099057924832597,1.2642477593906958,1.003285126692601,1.003285126692601
6.760552493868036,1.0043605647035778,-0.045887684861352314,1.0268560376960518,1.0110670627598184,1.2329913055621433,1.0201662026886649,1.0201662026886649
6.853053299158726,1.0002105141394757,-0.04374583924348062,1.0265951278555652,1.0120988043992418,1.2030873957444979,1.0360828594071456,1.0360828594071456
6.943204371908412,0.9963814312834112,-0.0411155837579443,1.026202909891572,1.0129987753552443,1.1748262240007947,1.0508721555561629,1.0508721555561629
7.031134091336377,0.9928968409196327,-0.038066419197068754,1.0256968114779306,1.01376611111197,1.1484332216366357,1.0643903315265433,1.0643903315265433
7.116932598766342,0.9897737331328255,-0.03466843055526702,1.0250941502542739,1.0144016102611333,1.1240713262028703,1.0765197879570612,1.0765197879570612
7.2006671418532004,0.9870224102836501,-0.030991221611918005,1.0244119514365084,1.0149077854851056,1.1018463308996707,1.0871731346238362,1.0871731346238362
7.282388393512864,0.9846467940795419,-0.02710281609068032,1.0236667390093912,1.0152887670506805,1.0818143516084708,1.096294739407291,1.096294739407291
7.362130552648776,0.9826449811703025,-0.0230687581609942,1.022874363089311,1.0155501366671338,1.0639900784645129,1.1038604815581645,1.1038604815581645
7.439907375608857,0.9810098617696316,-0.018951488379747233,1.0220498858531615,1.015698750152007,1.048354614454659,1.1098764450762202,1.1098764450762202
7.515705398862316,0.9797296722390075,-0.014809986379306483,1.021207525792851,1.015742585275072,1.0348621053375233,1.114377149354711,1.114377149354711
7.589474568963136,0.978788406268041,-0.010699652834571187,1.0203606535835863,1.015690634871938,1.023444776811671,1.1174237423136133,1.1174237423136133
7.66111529466475,0.9781660393347629,-0.006672433210280402,1.0195218384205704,1.015552859346011,1.0140162708176015,1.119102479663806,1.119102479663806
7.730459233526292,0.9778385178318533,-0.002777259910508122,1.0187029597610018,1.0153402194752246,1.00647327695683,1.11952384398127,1.11952384398127
7.797237907692521,0.9777774139879268,0.0009389615906909943,1.0179154322672241,1.0150648363484678,1.000695383902753,1.1188228990188054,1.1188228990188054
7.861025401088905,0.9779490039521135,0.004429239035256678,1.0171706703453998,1.0147403940440078,0.9965427887346187,1.1171621683601942,1.1171621683601942
7.926977974693948,0.9783577923823855,0.007950155424636427,1.016414727694443,1.0143457051374993,0.9936513827574704,1.114460958102227,1.114460958102227
7.996576012591577,0.9790368775060754,0.011540574784925439,1.0156394256676853,1.013868701154151,0.9921369803504321,1.110575265272424,1.110575265272424
8.069647348116503,0.9800128679069475,0.015141478352917511,1.014857758902047,1.0133071272393332,0.992226940445223,1.1054216280901363,1.1054216280901363
8.146159196789911,0.9813088191981284,0.0186947409720925,1.0140828962191242,1.0126599565040932,0.9941354615694898,1.0989395544518652,1.0989395544518652
8.226182293415345,0.9829446589887683,0.022140830117265812,1.0133287139816562,1.0119275000376182,0.998073014466653,1.091091050699146,1.091091050699146
8.30989435456066,0.9849377293997111,0.025418165408496514,1.0126099968098587,1.0111113600038741,1.0042543719046237,1.0818589625773196,1.0818589625773196
8.397596087554211,0.9873034474749299,0.028462397543029185,1.011942685250509,1.0102143687654774,1.0129080031571582,1.0712446444309336,1.0712446444309336
8.489739998168917,0.9900561207322419,0.03120521175947562,1.0113442703986577,1.0092405447371808,1.0242880365117433,1.0592650153378687,1.0592650153378687
8.586966248489347,0.9932095951452564,0.03357204266268762,1.0108344943487735,1.0081952176687208,1.0386885908472383,1.045950614992206,1.045950614992206
8.69010207097309,0.9967757292002599,0.03547776531683303,1.01043658640498,1.0070859533039418,1.056451202121284,1.0313527990276694,1.0313527990276694
8.799899555877275,1.0007512414980633,0.036820174461003476,1.0101789791001232,1.0059267523678763,1.0779088695324432,1.0155952526467447,1.0155952526467447
8.915750976515902,1.0050626337692994,0.03748239546793256,1.010094189366025,1.004752087289262,1.1030502784800573,0.9990733397318251,0.9990733397318251
9.033641848586418,1.0094834900795022,0.037391507110259854,1.010202598068645,1.0036316119529871,1.1308502039075623,0.9827099077061994,0.9827099077061994
9.149018641177737,1.0137583276570707,0.03659887705958151,1.0104927872918317,1.0026286157826583,1.1597701241838192,0.9674242784468536,0.9674242784468536
9.260666842671096,1.0177728668925197,0.03521929826645777,1.0109383942351935,1.0017621296326586,1.1889199479435624,0.9535450653390393,0.9535450653390393
9.369024086738051,1.021492643223014,0.033356970571090445,1.0115157705579447,1.0010308949963262,1.217874242242124,0.9411020394992398,0.9411020394992398
9.474674615224615,1.0249010995549181,0.031097791436851565,1.0122052004323778,1.0004304041888015,1.2463233299982226,0.930068142221178,0.930068142221178
9.578027648622726,1.027984689839277,0.02851638788287312,1.0129890452795696,0.9999561428676794,1.2739717507427444,0.9204133691186605,0.9204133691186605
9.679326497231594,1.0307320763513592,0.025680568014291708,1.0138507030633879,0.9996034317141046,1.300528577842976,0.9121071093287837,0.9121071093287837
9.7787020183823,1.0331354816953642,0.022653075322086907,1.014774272787635,0.9993669859711495,1.325718025013119,0.9051137533330054,0.9051137533330054
9.876214822554996,1.0351916740064309,0.019492052488631572,1.0157445436076171,0.9992406968525284,1.3492913095937349,0.8993899487295098,0.8993899487295098
9.971880506153735,1.0369023051228923,0.01625109089338886,1.0167470788844115,0.9992176100035512,1.371035352052958,0.8948839484230798,0.8948839484230798
10.06568102355758,1.0382737910620876,0.012979280386099815,1.0177682838539481,0.9992900040729631,1.390777941399613,0.8915361455853206,0.8915361455853206
10.157566262274438,1.0393169811748242,0.009721389224159865,1.0187954198068458,0.9994494904228612,1.4083902647226492,0.8892799140526481,0.8892799140526481
10.24744882712344,1.0400468045381472,0.006518167638205865,1.0198165643144983,0.9996870864544525,1.4237878872106398,0.8880421800584171,0.8880421800584171
10.335193207639728,1.0404820095512937,0.0034067385553781747,1.020820524587071,0.9999932373234676,1.436931014379694,0.8877434213901515,0.8877434213901515
10.420597953745498,1.0406450704770454,0.0004210813923358446,1.0217966963728822,1.000357765447664,1.447824534159339,0.8882969058471282,0.8882969058471282
10.503365801042856,1.0405623497095888,-0.0024072948397857548,1.0227348283426652,1.0007697093840318,1.4565181928859012,0.8896068781840696,0.8896068781840696
10.58587798135431,1.0402502972016427,-0.0051402307008002746,1.0236558557744508,1.0012336984271313,1.4633088289726925,0.8916467459063017,0.8916467459063017
10.672979120740186,1.0396811051013974,-0.007907286551864904,1.0246059179024298,1.0017763448423789,1.468415133333396,0.8945649196098471,0.8945649196098471
10.764565796140833,1.0388295138302293,-0.010660153611084501,1.0255728759202447,1.0023994740935438,1.4714964613059704,0.8984411834292655,0.8984411834292655
10.86082936446933,1.0376719992461516,-0.01335187445385567,1.0265456279613725,1.0031050672764026,1.4722390798672362,0.903356095763333,0.903356095763333
10.96222716682785,1.0361849705612423,-0.015932653034121683,1.0275130631514677,1.0038953356059712,1.4703358673456843,0.9093968445190563,0.9093968445190563
11.06964025423715,1.0343407735435663,-0.018348529683884222,1.0284643035816046,1.0047739267981228,1.465462146097542,0.9166723593551878,0.9166723593551878
11.184742435132204,1.0320986524532711,-0.020538694759456987,1.0293893136151226,1.0057486660180583,1.4572170648160092,0.9253473010111533,0.9253473010111533
11.31094473746313,1.0293815939365294,-0.022427819351031848,1.030280197617043,1.006838473512435,1.4449661052343807,0.9357292646964281,0.9357292646964281
11.454546570765457,1.0260472956438575,-0.023884334663051773,1.0311246875582478,1.0080790503939319,1.4275748403567305,0.9483783436551136,0.9483783436551136
11.578490790871372,1.0230413191408643,-0.02452448825212799,1.0317012982775633,1.0091272994916263,1.4102311376057621,0.959750487961519,0.959750487961519
11.702400550038293,1.019992821039562,-0.024583843242254624,1.0321332129273548,1.0101337844680267,1.3913436390964453,0.9712820089715113,0.9712820089715113
11.816164330108272,1.0172172958143366,-0.024130467560169074,1.0324024517333406,1.0110052997573016,1.3731523929760108,0.981791095488581,0.981791095488581
11.923198551697016,1.0146768117841667,-0.02327150001016431,1.0325466570292028,1.0117668190134237,1.3557210544740497,0.991420947605408,0.991420947605408
12.025558357825407,1.0123529482509919,-0.022074854438614358,1.032589258898679,1.0124323612983308,1.339118340073538,1.0002353505576844,1.0002353505576844
12.124285251557062,1.0102441205421677,-0.020594112120880543,1.032546769590828,1.0130085476076796,1.3234664912934935,1.0082316693768774,1.0082316693768774
12.219991600389863,1.0083532168049072,-0.018876458007088363,1.0324327037879624,1.0134995410921883,1.3088867022878845,1.0153893520801192,1.0153893520801192
12.313075351427095,1.006683340270019,-0.016965330152987484,1.0322589536566225,1.0139087773162963,1.2954822237417727,1.0216873206419759,1.0216873206419759
12.403809619639485,1.0052362430825619,-0.01490146359692245,1.0320363513198745,1.0142396366533297,1.2833340692495163,1.0271108604517736,1.0271108604517736
12.492385869941977,1.0040117091959706,-0.012723298730066248,1.0317749216908378,1.0144957314590306,1.2725007636481975,1.0316546473237447,1.0316546473237447
12.578936368128588,1.0030073301740454,-0.010467109539410727,1.0314839984842246,1.0146810275509017,1.2630194946590807,1.035324042226762,1.035324042226762
12.663545868847171,1.0022184576130253,-0.008167008899137847,1.0311722747520418,1.0147998870690458,1.2549076745768242,1.0381354950646737,1.0381354950646737
12.7462568629949,1.0016382323466315,-0.005854909036047818,1.030847821091728,1.0148570731321565,1.248164462374881,1.0401164604310755,1.0401164604310755
12.827070219612317,1.001257636358459,-0.0035604816927382963,1.0305180883609242,1.0148577378543646,1.2427720060777037,1.0413050582526593,1.0413050582526593
12.905941651721465,1.0010655307692518,-0.0013111503496731872,1.0301899044552194,1.0148074076209668,1.2386962420018788,1.0417496490418143,1.0417496490418143
12.982773273535898,1.0010486449618594,0.0008678515489781288,1.029869471867262,1.01471197775355,1.2358870859194182,1.041508489427551,1.041508489427551
13.057397981809382,1.0011914689186299,0.0029533052687932327,1.0295623730021237,1.01457773188961,1.2342777705857007,1.0406496854481095,1.0406496854481095
13.134776160700904,1.0015020550244058,0.005064100248640493,1.0292531034328625,1.014398043958341,1.2337877174399847,1.0391295017069853,1.0391295017069853
13.215384521931929,1.0019964098121523,0.007186869551670916,1.0289459964087306,1.014170446341226,1.2345593748782953,1.0368939867848856,1.0368939867848856
13.299259414513706,1.002688298658244,0.009291859135215377,1.0286482881805925,1.0138941137189614,1.2367475567960562,1.0339034031686196,1.0339034031686196
13.38653200338284,1.0035900089771028,0.01134776142091257,1.0283679753594974,1.013569005457193,1.2405081340383697,1.0301274905596662,1.0301274905596662
13.47743528963214,1.0047126385443224,0.013321379694014457,1.0281139412247131,1.0131958494927786,1.2460027397029618,1.0255447364583017,1.0255447364583017
13.57233498586283,1.006066632364144,0.015177422614355975,1.0278961211238706,1.0127760819330693,1.2534057689880498,1.0201406966915587,1.0201406966915587
13.671787992430898,1.00766278862164,0.016878059047356696,1.027725810456582,1.0123117260114083,1.262916278011707,1.0139047070874232,1.0139047070874232
13.77665539151705,1.0095142634353929,0.018381925628746184,1.027616270398064,1.0118051408749813,1.2747802617164574,1.006823321214595,1.006823321214595
13.888335958995603,1.0116408530096628,0.01964182944481416,1.0275840140948271,1.0112584770147974,1.2893367187436742,0.9988665004493146,0.9988665004493146
14.009288519856025,1.0140787557850433,0.02059887990564013,1.0276518427808075,1.0106724773479108,1.30712253813488,0.9899568463101958,0.9899568463101958
14.144016182535626,1.0168980018008333,0.021164871392153627,1.0278563587619247,1.0100452236441908,1.329084690386249,0.9799192200274855,0.9799192200274855
14.292473573253165,1.0200497168227234,0.021192711492391214,1.028239252942792,1.0094072899028428,1.355428524342113,0.9690256919789911,0.9690256919789911
14.428663187938161,1.0229076414215097,0.020696942752542056,1.0287321169089878,1.0088897776972023,1.3810723065702708,0.9594490038210084,0.9594490038210084
14.551460762125537,1.025401105103949,0.0198543839514364,1.029287052873037,1.0084912478853525,1.4049839592358362,0.9513384661723152,0.9513384661723152
14.666825304397772,1.0276307836644212,0.01875274681727085,1.029897595282239,1.0081837594798115,1.4277835993036152,0.9442951850733872,0.9442951850733872
14.777608961363057,1.0296378588677386,0.01744285796763991,1.0305586469497834,1.0079548642389389,1.44968533884669,0.9381445213222303,0.9381445213222303
14.885102648579654,1.0314351559767598,0.0159659191318115,1.0312633157587217,1.0077984686093493,1.470678013914023,0.9328145082690114,0.9328145082690114
14.990004840790682,1.0330270022538899,0.014358309766894388,1.0320042137904897,1.0077103797567653,1.4906802556649918,0.9282654254934853,0.9282654254934853
15.092742794452406,1.0344155352179434,0.01265304781890396,1.0327739429109257,1.0076869327840459,1.5095920260329576,0.9244677760869954,0.9244677760869954
15.193596650256278,1.0356029647640734,0.010880455398726833,1.0335652696050421,1.007724506313273,1.5273143087565584,0.9213944775704976,0.9213944775704976
15.292757767449602,1.0365925041167656,0.009068476524790686,1.0343712173079709,1.007819336037904,1.5437584322273625,0.9190176821339152,0.9190176821339152
15.390359838422166,1.037388753990599,0.0072428274518903345,1.0351851301590558,1.0079674510415089,1.5588510535287687,0.9173074439532211,0.9173074439532211
15.486496913717042,1.037997825124371,0.005427065079120518,1.036000722571949,1.0081646672804123,1.5725369096508475,0.9162312238825888,0.9162312238825888
15.581234481799893,1.0384273227415748,0.003642615382946316,1.036812119442061,1.0084066094649542,1.5847802197539695,0.9157538027243902,0.9157538027243902
15.67461660667645,1.0386862531473637,0.0019087831389992588,1.037613889068415,1.008688747445043,1.5955651644796751,0.9158374037049823,0.9158374037049823
15.766670696887829,1.038784884284709,0.00024275464745867757,1.0384010696939743,1.0090064398936125,1.6048956716110323,0.916441927270048,0.916441927270048
15.85741077314825,1.038734578443831,-0.001340399455634884,1.0391691899958435,1.009354981279443,1.612794649471476,0.9175252498960388,0.9175252498960388
15.948678799392876,1.0385423807673937,-0.0028574393298639944,1.0399294529014966,1.0097376555985005,1.6194232895736969,0.9190793019752957,0.9190793019752957
16.044019963447493,1.03819817844892,-0.0043451369575196845,1.040705843284317,1.01016790752123,1.6249402456743895,0.9211702712471806,0.9211702712471806
16.14366868234849,1.0376927336932549,-0.005777058366298314,1.041493040281799,1.0106462569277255,1.6291942592994344,0.9238281438626342,0.9238281438626342
16.24817721169132,1.0370170523868625,-0.007126114717388727,1.042286905791139,1.011173798175433,1.6320498151616711,0.9270853728251953,0.9270853728251953
16.358493407750235,1.0361608809321334,-0.008362477421034771,1.0430843854839629,1.0117525986269433,1.6333741030029256,0.9309822688937397,0.9309822688937397
16.476350639163392,1.0351086597987382,-0.009452191225438975,1.0438849957968923,1.012387516697606,1.633019113787877,0.9355834235002178,0.9355834235002178
16.605429350982174,1.0338270415400874,-0.010353530637047045,1.0446953460396022,1.0130917604500205,1.6307635747011542,0.9410283047046779,0.9410283047046779
16.755429350982173,1.032220089544057,-0.010999448054425872,1.0455438279455096,1.013906219848441,1.6260855419803202,0.947712131548496,0.947712131548496
16.90542935098217,1.030549279844087,-0.011204360519528073,1.0462882426038504,1.0146988598609155,1.6197113232105462,0.954564380675181,0.954564380675181
